"Sample","mineral","grainsize","etch_depth_um","a_value","a_value_err","Rn_loss","latitude","longitude","altitude_m","depth_m","grain_min","grain_max","water_percent","water_err","U_ppm","U_err","Th_ppm","Th_err","K_percent","K_err","cosmicray","cosmicray_err","internal","internal_err","external_alpha","external_alpha_err","external_beta","external_beta_err","external_gamma","external_gamma_err","external_total","external_total_err","doserate_Gyperka","doserate_err"
"4367","qz","fine",0,0.04,0.01,0,50.5,7.1,147,11,4,11,21.3,5,2.571,0.132,9.65,0.488,1.62,0.083,0.0596580034170201,0.00596580034170201,0,0,0.308116230496741,0.06081286808456,1.51885748491792,0.0939980138242735,0.930367068441126,0.0513663448650047,2.75734078385578,0.123176024097099,2.8169987872728,0.12332041066298
"4454","qz","fine",0,0.04,0.01,0,50.5,7.1,147,12.1,4,11,25.1,5,2.707,0.141,10.5,0.533,1.64,0.084,0.0539913671433114,0.00539913671433114,0,0,0.316257438135779,0.0622287033723229,1.50839291476104,0.0908720430394065,0.946525728147791,0.0511252739692996,2.77117608104461,0.121424599517529,2.82516744818792,0.121544576371191
"4377","qz","fine",0,0.04,0.01,0,50.5,7.1,147,15.2,4,11,21,5,2.6,0.134,10.01,0.507,1.65,0.085,0.0416129063866928,0.00416129063866928,0,0,0.316743361864068,0.0625380234975884,1.55333156182815,0.0964619684740919,0.955568016782314,0.0529312676790792,2.82564294047453,0.126560795047266,2.86725584686123,0.126629187720586
"4372","qz","fine",0,0.04,0.01,0,50.5,7.1,147,19.2,4,11,30.9,5,2.798,0.143,10.47,0.528,1.54,0.08,0.0308898369669202,0.00308898369669202,0,0,0.301858914238709,0.0591071997851306,1.38071407221071,0.0802746764947319,0.888228151391005,0.0463159540228469,2.57080113784043,0.109922028501205,2.60169097480735,0.109965422611374
"4455","qz","fine",0,0.04,0.01,0,50.5,7.1,147,23,4,11,35,5,6.767,0.34,12.92,0.65,1.69,0.085,0.0240208061442514,0.00240208061442514,0,0,0.52665170312682,0.108054665402496,1.85711371381392,0.101088697389306,1.28675096497498,0.0652287711102916,3.67051638191572,0.161708156985574,3.69453718805998,0.161725996756703
"4370","qz","fine",0,0.04,0.01,0,50.5,7.1,147,27,4,11,24,5,2.51,0.13,9.43,0.48,1.75,0.09,0.0189272171766118,0.00189272171766118,0,0,0.29198887964761,0.0575040270538741,1.54802243939512,0.0951258867208347,0.919716551507538,0.0501064315980892,2.75972787055027,0.121927445390001,2.77865508772688,0.121942135190558
"4456","qz","fine",0,0.04,0.01,0,50.5,7.1,147,29.9,4,11,34,5,2.384,0.124,9.94,0.503,1.53,0.079,0.0161482446323497,0.00161482446323497,0,0,0.26371237756245,0.0515941347799725,1.28583787884013,0.0741252939660441,0.812077832228308,0.0418222734805173,2.36162808863089,0.0995269637250409,2.37777633326324,0.0995400631222056
"4457","qz","fine",0,0.04,0.01,0,50.5,7.1,147,31.3,4,11,34.4,5,2.632,0.137,10.87,0.551,1.62,0.083,0.0150114953839359,0.00150114953839359,0,0,0.288525438050891,0.056426268532435,1.37403737910288,0.078579826791686,0.877615072980117,0.0450582096687333,2.54017789013389,0.106719048054494,2.55518938551783,0.106729605394164
"4375","qz","fine",0,0.04,0.01,0,50.5,7.1,147,33,4,11,29.8,5,2.482,0.127,10.06,0.507,1.56,0.079,0.0137783150343498,0.00137783150343498,0,0,0.282240060451901,0.0553317736571459,1.36509057593383,0.079827322675518,0.859180724330457,0.0450618010137857,2.50651136071619,0.107072744114424,2.52028967575054,0.107081608840383
"4369","qz","fine",0,0.04,0.01,0,50.5,7.1,147,38.3,4,11,26.9,5,2.706,0.141,9.79,0.496,1.56,0.081,0.0107404942658048,0.00107404942658048,0,0,0.299296840758782,0.0588207783995248,1.42074393308706,0.0849319928790453,0.890145715029158,0.0475585525309845,2.61018648887501,0.113732771463526,2.62092698314081,0.113737842809442
"4459","qz","fine",0,0.04,0.01,0,50.5,7.1,147,40,4,11,25.1,5,2.762,0.14,10.56,0.531,1.6,0.081,0.00996709620886012,0.000996709620886012,0,0,0.32030023333992,0.0629839810351867,1.4913082397898,0.0891693897767512,0.945781641189917,0.0508477128714155,2.75739011431964,0.120431108292056,2.7673572105285,0.120435232695923
"4460","qz","fine",0,0.04,0.01,0,50.5,7.1,147,43.1,4,11,30.6,5,2.539,0.13,10.79,0.544,1.8,0.092,0.00874651702978726,0.000874651702978726,0,0,0.293662603945545,0.0575928292461904,1.51404889030781,0.0891744248534832,0.928575071913644,0.0486445305527627,2.736286566167,0.116770297512805,2.74503308319679,0.116773573195439
"4373","qz","fine",0,0.04,0.01,0,50.5,7.1,147,48.8,4,11,25.1,5,2.789,0.143,9.92,0.501,1.8,0.092,0.00699510807541663,0.000699510807541663,0,0,0.311881604168398,0.0613779556004842,1.60275909536435,0.0971985757879493,0.963038393954002,0.0519061430360621,2.87767909348675,0.126131139112357,2.88467420156217,0.126133078806278
"4381","qz","fine",0,0.04,0.01,0,50.5,7.1,147,52.1,4,11,23.7,5,2.906,0.148,10.32,0.519,1.81,0.091,0.00619957473005666,0.000619957473005666,0,0,0.329744858245076,0.0649607472122109,1.65182970982973,0.100187461893963,1.00255144940087,0.0543143287034444,2.98412601747568,0.131177256037885,2.99032559220574,0.131178721021731
"4368","qz","fine",0,0.04,0.01,0,50.5,7.1,147,60,4,11,28.3,5,3.003,0.158,11.64,0.594,1.74,0.092,0.00474452046018747,0.000474452046018747,0,0,0.338894936915128,0.0665306642785648,1.57691011849782,0.0939400565233678,1.00578503273805,0.0535631885594844,2.921590088151,0.126964871825318,2.92633460861119,0.126965758306574
"4379","qz","fine",0,0.04,0.01,0,50.5,7.1,147,62.7,4,11,42.9,5,2.745,0.14,10.61,0.534,1.55,0.078,0.00435641197063585,0.000435641197063585,0,0,0.268110401372224,0.0521209382976181,1.24860345413332,0.0676965926165568,0.80884719218836,0.0395608304740954,2.3255610476939,0.0941513683847254,2.32991745966454,0.0941523762417543
"4376","qz","fine",0,0.04,0.01,0,50.5,7.1,147,65,4,11,42.6,5,2.841,0.146,12.1,0.612,2.04,0.104,0.00405973132521756,0.000405973132521756,0,0,0.292852167480598,0.0570327549686031,1.54228511950958,0.0857318196082169,0.948564793624297,0.0467965050463543,2.78370208061448,0.113104345262231,2.7877618119397,0.113105073853397
"4366","qz","fine",0,0.04,0.01,0,50.5,7.1,147,69,4,11,42.5,5,8.222,0.414,21.39,1.074,3.39,0.171,0.00360688849027277,0.000360688849027277,0,0,0.670282356322534,0.132471731210843,2.91577382349676,0.156352112904409,1.88272185921186,0.0914712031292299,5.46877803903115,0.224414179101008,5.47238492752142,0.224414468958722
"4382","qz","fine",0,0.04,0.01,0,50.5,7.1,147,69,4,11,62.5,5,2.572,0.132,10.45,0.527,1.82,0.093,0.00360688849027277,0.000360688849027277,0,0,0.218709562560335,0.0422130760175078,1.18160242688112,0.061014999085198,0.726908379562044,0.033021450065541,2.1272203690035,0.0812107755452294,2.13082725749377,0.0812115765214753
"4378","qz","fine",0,0.04,0.01,0,50.5,7.1,147,70.1,4,11,24.9,5,3.174,0.161,10.81,0.544,2.09,0.105,0.00349467405502698,0.000349467405502698,0,0,0.348243912738296,0.0685906412382755,1.84293672725166,0.111556719707456,1.08804402349166,0.0585407713174181,3.27922466348161,0.143445458916635,3.28271933753664,0.143445884609045
"4365","qz","fine",0,0.04,0.01,0,50.5,7.1,147,72.2,4,11,24,5,2.782,0.143,12.83,0.648,2.7,0.136,0.0032934680989379,0.00032934680989379,0,0,0.36103461400011,0.0713754575131164,2.23233023218934,0.1387538187125,1.25833118718593,0.0689017366497042,3.85169603337538,0.170571180027146,3.85498950147432,0.17057149798596
"LUM-2307","qz","fine",0,0.04,0.01,0,50.5,7.1,147,1.5,4,11,20,10,3.471,0.176,11.12,0.56,1.94,0.099,0.175208919112652,0.0175208919112652,0,0,0.390818496357077,0.0867591348230565,1.87815917044135,0.200092876960858,1.14620667752443,0.11192427471195,3.41518434432285,0.245135371082009,3.59039326343551,0.245760720638756
"LUM-2308","qz","fine",0,0.04,0.01,0,50.5,7.1,147,4.3,4,11,20,10,4.107,0.21,13.88,0.701,1.83,0.094,0.121908881059722,0.0121908881059722,0,0,0.474316696412615,0.105162592439509,1.94037108428552,0.205669731892214,1.28984087947883,0.126015147018774,3.70452866017696,0.263133097012476,3.82643754123669,0.263415345977013
"LUM-2317","qz","fine",0,0.04,0.01,0,50.5,7.1,147,6.6,4,11,20,10,3.65,0.184,12.73,0.639,1.81,0.091,0.0932141706147063,0.00932141706147063,0,0,0.428028698585577,0.0948178110655594,1.85032398582677,0.19612469553893,1.19912133550489,0.117031977240311,3.47747401991724,0.247288894195188,3.57068819053194,0.247464514644651
"LUM-2318","qz","fine",0,0.04,0.01,0,50.5,7.1,147,9.6,4,11,20,10,3.107,0.158,12.33,0.62,1.83,0.092,0.0681701251702199,0.00681701251702199,0,0,0.388931759648192,0.0861210150889744,1.79212822895493,0.190489074933052,1.13808599348534,0.111197939526778,3.31914598208847,0.236786609975746,3.38731610725869,0.236884719480729
"LUM-2310","qz","fine",0,0.04,0.01,0,50.5,7.1,147,12.6,4,11,25,10,3.691,0.189,13.34,0.673,1.72,0.088,0.0516667945407822,0.00516667945407823,0,0,0.416492565633236,0.0909074543323021,1.724434419449,0.175062797314992,1.15483564202335,0.108351970451237,3.29576262710558,0.225058431874025,3.34742942164636,0.22511772994186
"LUM-2311","qz","fine",0,0.04,0.01,0,50.5,7.1,147,13.8,4,11,25,10,3.306,0.168,12.17,0.613,1.76,0.089,0.0466391856765893,0.00466391856765893,0,0,0.376494467972691,0.0821545124459031,1.68266132082016,0.171136385281386,1.08531968871595,0.101771630571365,3.14447547750881,0.215393804626682,3.1911146631854,0.215444292586188
"LUM-2309","qz","fine",0,0.04,0.01,0,50.5,7.1,147,17.8,4,11,25,10,3.141,0.161,10.57,0.536,1.56,0.081,0.0341384272315795,0.00341384272315795,0,0,0.342262083730509,0.0747995943677617,1.51003791106356,0.153886013986824,0.972193618677043,0.0912280945213938,2.82449361347111,0.193903197107059,2.85863204070269,0.193933246686785
"LUM-2312","qz","fine",0,0.04,0.01,0,50.5,7.1,147,22.4,4,11,30,10,2.584,0.134,10.3,0.523,1.34,0.07,0.0249497955435013,0.00249497955435013,0,0,0.29067262695469,0.0626529495083929,1.25013315593319,0.122363472283415,0.833869746646796,0.075425173933961,2.37467552953468,0.156802960094265,2.39962532507818,0.156822808345279
