"Time_ka","alphaflux","a_U238","a_U234","a_Th230","r234_238","r230_234","Dr238_alpha","Dr238_beta","Dr238_gamma","Dr238","Dr234_alpha","Dr234_beta","Dr234_gamma","Dr234","Dr230_alpha","Dr230_beta","Dr230_gamma","Dr230","Dr_U238chain_alpha","Dr_U238chain_beta","Dr_U238chain_gamma","Dr_U238chain_total","Dr_U235","Dr_Th232","Dr.cosmic","Dr_total","De"
2222,17722.5555890813,8.27562292,8.30310307008607,8.31528231449322,1.00332061409174,1.00146683044933,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235276963108995,0.000470557368009026,3.36112405720732e-05,0.0240318649194806,0.184091823123383,0.0581654175491823,0.0363197254256758,0.278576966098241,0.227223011914282,0.0953519749171914,0.0369228366662478,0.359497823497722,0.01367513952,0.0019040976624,0.051,0.426077060680122,1099.80869200391
2223,17722.3455994003,8.27562292,8.303025670658,8.3151706117736,1.00331126139058,1.00146271270225,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235274769916616,0.000470552981592182,3.36109272565844e-05,0.0240316409005103,0.184089350139721,0.05816463618842,0.0363192375273757,0.278573223855517,0.227220319611383,0.0953511891700122,0.0369223484546323,0.359493857236028,0.01367513952,0.0019040976624,0.051,0.426073094418428,1100.23476708251
2224,17722.1362011633,8.27562292,8.30294848922989,8.31505922366881,1.00330193503185,1.00145860647632,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235272582901489,0.000470548607529935,3.36106148235668e-05,0.0240314175125024,0.18408688412131,0.0581638570283891,0.0363187510032592,0.278569492152958,0.227217634891459,0.0953504056359191,0.0369218616180827,0.359489902145461,0.01367513952,0.0019040976624,0.051,0.426069139327861,1100.66083820043
2225,17721.9273927046,8.27562292,8.30287152518771,8.31494814929276,1.00329263494134,1.00145451173951,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235270402046216,0.000470544245787486,3.36103032705347e-05,0.0240311947536796,0.184084425048531,0.0581630800628914,0.0363182658494559,0.278565770960878,0.227214957733153,0.0953496243086789,0.0369213761527265,0.359485958194558,0.01367513952,0.0019040976624,0.051,0.426065195376958,1101.08690536883
2226,17721.719172363,8.27562292,8.30279477791921,8.31483738776184,1.00328336104507,1.0014504284599,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235268227333448,0.000470539896330138,3.36099925950098e-05,0.0240309726222699,0.184081972901822,0.0581623052857461,0.0363177820621065,0.278562060249675,0.227212288115167,0.0953488451820762,0.0369208920547015,0.359482025351945,0.01367513952,0.0019040976624,0.051,0.426061262534345,1101.51296859883
2227,17721.5115384822,8.27562292,8.30271824681381,8.31472693819491,1.00327411326927,1.00144635660565,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235266058745884,0.000470535559123286,3.36096827945204e-05,0.0240307511165062,0.184079527661677,0.0581615326907896,0.0363172996373622,0.278558359989828,0.227209626016265,0.0953480682499128,0.0369204093201567,0.359478103586335,0.01367513952,0.0019040976624,0.051,0.426057340768735,1101.93902790152
2228,17721.3044894103,8.27562292,8.3026419312627,8.31461679971334,1.00326489154036,1.00144229614498,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235263896266272,0.000470531234132428,3.3609373866602e-05,0.0240305302346262,0.184077089308641,0.0581607622718757,0.0363168185713853,0.278554670151902,0.227206971415269,0.0953472935060081,0.0369199279452519,0.359474192866529,0.01367513952,0.0019040976624,0.051,0.426053430048929,1102.36508328797
2229,17721.0980235003,8.27562292,8.30256583065871,8.31450697144094,1.00325569578498,1.00143824704625,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235261739877408,0.000470526921323155,3.36090658087968e-05,0.0240303099748727,0.18407465782332,0.0581599940228757,0.0363163388603489,0.278550990706544,0.22720432429106,0.0953465209441989,0.0369194479261577,0.359470293161417,0.01367513952,0.0019040976624,0.051,0.426049530343817,1102.7911347692
2230,17720.8921391096,8.27562292,8.30248994439649,8.314397452504,1.00324652592998,1.00143420927785,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235259589562138,0.000470522620661159,3.36087586186542e-05,0.0240300903354936,0.184072233186367,0.0581592279376779,0.0363158605004366,0.278547321624482,0.227201684622581,0.0953457505583391,0.0369189692590553,0.359466404439975,0.01367513952,0.0019040976624,0.051,0.426045641622375,1103.21718235621
2231,17720.6868346005,8.27562292,8.30241427187229,8.31428824203131,1.0032373819024,1.0014301828083,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235257445303355,0.000470518332112225,3.36084522937304e-05,0.0240298713147415,0.184069815378497,0.0581584640101882,0.0363153834878432,0.278543662876528,0.227199052388833,0.0953449823423004,0.0369184919401369,0.35946252667127,0.01367513952,0.0019040976624,0.051,0.42604176385367,1103.64322605997
2232,17720.4821083396,8.27562292,8.30233881248412,8.31417933915406,1.0032282636295,1.00142616760619,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235255307084001,0.000470514055642237,3.36081468315884e-05,0.0240296529108739,0.184067404380475,0.0581577022343293,0.0363149078187739,0.278540014433578,0.227196427568875,0.0953442162899715,0.0369180159656055,0.359458659824452,0.01367513952,0.0019040976624,0.051,0.426037897006852,1104.06926589142
2233,17720.2779586983,8.27562292,8.30226356563168,8.31407074300591,1.00321917103875,1.00142216364018,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235253174887065,0.000470509791217174,3.36078422297981e-05,0.0240294351221534,0.18406500017312,0.058156942604041,0.0363144334894446,0.278536376266605,0.227193810141826,0.0953434523952582,0.0369175413316744,0.359454803868759,0.01367513952,0.0019040976624,0.051,0.426034041051159,1104.49530186147
2234,17720.0743840527,8.27562292,8.30218853071634,8.31396245272297,1.0032101040578,1.00141817087905,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235251048695584,0.00047050553880311,3.36075384859364e-05,0.0240292179468475,0.184062602737307,0.0581561851132806,0.036313960496082,0.27853274834667,0.227191200086866,0.0953426906520837,0.0369170680345679,0.359450958773517,0.01367513952,0.0019040976624,0.051,0.426030195955917,1104.921333981
2235,17719.8713827832,8.27562292,8.30211370714115,8.31385446744379,1.00320106261453,1.00141418929164,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235248928492645,0.000470501298366214,3.36072355975867e-05,0.0240290013832283,0.184060212053965,0.058155429756022,0.0363134888349235,0.278529130644911,0.22718859738323,0.0953419310543882,0.0369165960705211,0.359447124508139,0.01367513952,0.0019040976624,0.051,0.426026361690539,1105.34736226084
2236,17719.6689532749,8.27562292,8.30203909431088,8.31374678630928,1.003192046637,1.00141021884689,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235246814261378,0.000470497069872754,3.36069335623395e-05,0.0240287854295729,0.184057828104074,0.0581546765262562,0.0363130185022167,0.278525523132547,0.227186002010212,0.095341173596129,0.036916125435779,0.35944330104212,0.01367513952,0.0019040976624,0.051,0.42602253822452,1105.77338671181
2237,17719.4670939175,8.27562292,8.30196469163194,8.31363940846286,1.00318305605349,1.00140625951381,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235244705984967,0.000470492853289089,3.36066323777921e-05,0.0240285700841636,0.18405545086867,0.0581539254179912,0.0363125494942202,0.278521925780882,0.227183413947167,0.0953404182712803,0.036915656126598,0.359439488345045,0.01367513952,0.0019040976624,0.051,0.426018725527445,1106.19940734469
2238,17719.265803105,8.27562292,8.30189049851245,8.31353233305031,1.00317409079249,1.00140231126151,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235242603646637,0.000470488648581676,3.36063320415483e-05,0.024028355345287,0.184053080328842,0.0581531764252516,0.0363120818072028,0.278518338561297,0.227180833173506,0.0953396650738333,0.0369151881392444,0.359435686386584,0.01367513952,0.0019040976624,0.051,0.426014923568984,1106.62542417025
2239,17719.0650792363,8.27562292,8.30181651436217,8.31342555921982,1.00316515078265,1.00139837405917,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235240507229665,0.000470484455717064,3.36060325512188e-05,0.0240281412112348,0.184050716465732,0.0581524295420793,0.0363116154374442,0.278514761445255,0.227178259668698,0.0953389139977964,0.0369147214699954,0.35943189513649,0.01367513952,0.0019040976624,0.051,0.42601113231889,1107.05143719919
2240,17718.8649207145,8.27562292,8.30174273859252,8.31331908612198,1.00315623595287,1.00139444787606,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235238416717373,0.000470480274661898,3.36057339044213e-05,0.0240279276803036,0.184048359260534,0.0581516847625325,0.0363111503812341,0.2785111944043,0.227175693412271,0.0953381650371944,0.0369142561151386,0.359428114564604,0.01367513952,0.0019040976624,0.051,0.426007351747004,1107.47744644223
2241,17718.6653259473,8.27562292,8.30166917061659,8.31321291290979,1.00314734623223,1.00139053268156,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235236332093129,0.000470476105382914,3.36054360987796e-05,0.0240277147507946,0.184046008694496,0.0581509420806865,0.0363106866348731,0.278507637410056,0.227173134383809,0.0953374181860695,0.0369137920709719,0.359424344640851,0.01367513952,0.0019040976624,0.051,0.426003581823251,1107.90345191001
2242,17718.4662933469,8.27562292,8.30159580984907,8.31310703873861,1.00313848154999,1.00138662844509,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235234253340348,0.000470471947846944,3.36051391319246e-05,0.0240275024210137,0.184043664748921,0.058150201490633,0.0363102241946719,0.278504090434225,0.227170582562955,0.09533667343848,0.0369133293338038,0.359420585335239,0.01367513952,0.0019040976624,0.051,0.425999822517639,1108.32945361318
2243,17718.2678213299,8.27562292,8.30152265570642,8.3130014627662,1.00312964183564,1.00138273513617,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235232180442496,0.000470467802020915,3.3604843001494e-05,0.024027290689272,0.184041327405159,0.0581494629864805,0.0363097630569517,0.278500553448592,0.227168037929409,0.0953359307885015,0.0369128678999532,0.359416836617864,0.01367513952,0.0019040976624,0.051,0.425996073800264,1108.75545156234
2244,17718.0699083175,8.27562292,8.30144970760662,8.31289618415269,1.00312082701886,1.00137885272443,0.01960349248,0.036716,0.0005695,0.05688899248,0.023523011338308,0.000470463667871845,3.36045477051318e-05,0.024027079553885,0.18403899664462,0.0581487265623542,0.0363093032180441,0.278497026425018,0.227165500462927,0.095335190230226,0.0369124077657492,0.359413098458903,0.01367513952,0.0019040976624,0.051,0.425992335641303,1109.18144576805
2245,17717.8725527352,8.27562292,8.30137696496937,8.31279120206055,1.00311203702952,1.00137498117955,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235228052145656,0.000470459545366844,3.36042532404889e-05,0.024026869013173,0.184036672448759,0.0581479922123954,0.0363088446742909,0.278493509335445,0.227162970143324,0.0953344517577623,0.0369119489275314,0.359409370828618,0.01367513952,0.0019040976624,0.051,0.425988608011018,1109.60743624086
2246,17717.675753013,8.27562292,8.30130442721594,8.31268651565465,1.00310327179769,1.00137112047131,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235225996713826,0.000470455434473116,3.36039596052226e-05,0.024026659065461,0.184034354799088,0.0581472599307626,0.0363083874220444,0.278490002151895,0.22716044695047,0.0953337153652357,0.0369114913816497,0.359405653697356,0.01367513952,0.0019040976624,0.051,0.425984890879756,1110.03342299129
2247,17717.4795075854,8.27562292,8.30123209376926,8.31258212410218,1.00309453125364,1.00136727056956,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235223947071238,0.000470451335157956,3.36036667969969e-05,0.0240264497090788,0.18403204367717,0.0581465297116301,0.0363079314576672,0.278486504846467,0.227157930864294,0.0953329810467881,0.0369110351244642,0.359401947035546,0.01367513952,0.0019040976624,0.051,0.425981184217946,1110.45940602982
2248,17717.2838148912,8.27562292,8.30115996405393,8.31247802657268,1.00308581532784,1.00136343144425,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235221903201587,0.000470447247388755,3.36033748134825e-05,0.0240262409423609,0.184029739064619,0.058145801549189,0.0363074767775318,0.278483017391339,0.227155421864777,0.0953322487965777,0.0369105801523452,0.3593982508137,0.01367513952,0.0019040976624,0.051,0.4259774879961,1110.88538536691
2249,17717.0886733735,8.27562292,8.30108803749611,8.31237422223805,1.00307712395094,1.0013596030654,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235219865088613,0.000470443171132992,3.36030836523566e-05,0.0240260327636467,0.184027440943101,0.0581450754376465,0.0363070233780211,0.278479539758769,0.227152919931962,0.0953315186087795,0.0369101264616735,0.359394565002415,0.01367513952,0.0019040976624,0.051,0.425973802184815,1111.31136101298
2250,17716.89408148,8.27562292,8.30101631352357,8.31227071027249,1.00306845705381,1.00135578540312,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235217832716102,0.000470439106358238,3.36027933113027e-05,0.0240258251712797,0.184025149294335,0.0581443513712263,0.0363065712555285,0.27847607192109,0.227150425045945,0.0953307904775846,0.0369096740488398,0.35939088957237,0.01367513952,0.0019040976624,0.051,0.42597012675477,1111.73733297842
2251,17716.7000376627,8.27562292,8.30094479156574,8.31216748985252,1.0030598145675,1.00135197842759,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235215806067885,0.000470435053032157,3.36025037880112e-05,0.0240256181636086,0.18402286410009,0.0581436293441682,0.0363061204064569,0.278472613850715,0.227147937186878,0.0953300643972004,0.0369092229102449,0.359387224494323,0.01367513952,0.0019040976624,0.051,0.425966461676723,1112.16330127361
2252,17716.506540378,8.27562292,8.30087347105365,8.31206456015707,1.00305119642325,1.00134818210908,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235213785127839,0.000470431011122503,3.36022150801788e-05,0.0240254117389866,0.184020585342187,0.0581429093507287,0.03630567082722,0.278469165520135,0.227145456334971,0.0953293403618512,0.0369087730423002,0.359383569739122,0.01367513952,0.0019040976624,0.051,0.425962806921522,1112.58926590887
2253,17716.3135880864,8.27562292,8.30080235141987,8.31196192036726,1.00304260255249,1.00134439641795,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235211769879888,0.00047042698059712,3.36019271855086e-05,0.0240252058957714,0.184018313002497,0.0581421913851797,0.0363052225142413,0.278465726901918,0.227142982470486,0.0953286183657769,0.0369083244414268,0.35937992527769,0.01367513952,0.0019040976624,0.051,0.42595916246009,1113.01522689453
2254,17716.121179253,8.27562292,8.30073143209867,8.31185956966658,1.00303403288688,1.00134062132463,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235209760307999,0.000470422961423945,3.36016401017104e-05,0.0240250006323256,0.184016047062945,0.0581414754418099,0.0363047754639542,0.278462297968709,0.227140515573745,0.0953278984032338,0.0369078771040559,0.359376291081034,0.01367513952,0.0019040976624,0.051,0.425955528263434,1113.44118424085
2255,17715.9293123473,8.27562292,8.30066071252581,8.31175750724081,1.00302548735822,1.00133685679963,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235207756396186,0.000470418953571003,3.36013538265002e-05,0.0240247959470161,0.184013787505503,0.0581407615149237,0.0363043296728025,0.278458878693229,0.227138055625122,0.0953271804684947,0.036907431026629,0.359372667120246,0.01367513952,0.0019040976624,0.051,0.425951904302646,1113.8671379581
2256,17715.7379858427,8.27562292,8.30059019213869,8.31165573227803,1.00301696589852,1.00133310281356,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235205758128504,0.000470414957006408,3.36010683576006e-05,0.0240245918382144,0.184011534312198,0.0581400495988417,0.0363038851372397,0.278455469048279,0.227135602605048,0.0953264645558481,0.0369069862055973,0.359369053366493,0.01367513952,0.0019040976624,0.051,0.425948290548893,1114.29308805648
2257,17715.5471982174,8.27562292,8.30051987037632,8.31155424396859,1.00300846844002,1.00132935933708,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235203765489059,0.000470410971698369,3.36007836927406e-05,0.0240243883042971,0.184009287465103,0.0581393396879004,0.0363034418537295,0.278452069006733,0.227133156494009,0.0953257506595988,0.0369065426374222,0.35936544979103,0.01367513952,0.0019040976624,0.051,0.42594468697343,1114.71903454619
2258,17715.3569479534,8.27562292,8.30044974667925,8.31145304150514,1.0029999949151,1.00132562634094,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235201778461999,0.00047040699761518,3.36004998296557e-05,0.0240241853436447,0.184007046946345,0.0581386317764524,0.0363029998187454,0.278448678541543,0.227130717272545,0.0953250387740676,0.0369061003185751,0.359361856365188,0.01367513952,0.0019040976624,0.051,0.425941093547588,1115.14497743741
2259,17715.1672335375,8.27562292,8.3003798204896,8.3113521240826,1.00299154525634,1.00132190379601,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235199797031514,0.000470403034725225,3.36002167660875e-05,0.0240239829546427,0.184004812738101,0.0581379258588662,0.0363025590287712,0.278445297625738,0.227128284921252,0.0953243288935914,0.0369056592455373,0.359358273060381,0.01367513952,0.0019040976624,0.051,0.425937510242781,1115.57091674025
2260,17714.9780534603,8.27562292,8.30031009125112,8.31125149089814,1.00298311939654,1.00131819167317,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235197821181843,0.000470399082996978,3.35999344997842e-05,0.024023781135681,0.184002584822596,0.058137221929526,0.0363021194803001,0.278441926232422,0.22712585942078,0.095323621012523,0.0369052194147998,0.359354699848103,0.01367513952,0.0019040976624,0.051,0.425933937030503,1115.99685246483
2261,17714.7894062168,8.27562292,8.30024055840908,8.31115114115121,1.00297471726866,1.00131448994344,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235195850897267,0.000470395142399004,3.35996530285003e-05,0.0240235798851542,0.184000363182108,0.0581365199828318,0.0363016811698354,0.278438564334775,0.227123440751834,0.0953229151252308,0.0369047808228639,0.359351136699929,0.01367513952,0.0019040976624,0.051,0.425930373882329,1116.42278462124
2262,17714.6012903064,8.27562292,8.3001712214103,8.31105107404349,1.00296633880587,1.00131079857788,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235193886162111,0.000470391212899951,3.35993723499965e-05,0.0240233792014611,0.183998147798962,0.0581358200131996,0.0363012440938903,0.278435211906051,0.227121028895173,0.0953222112260995,0.0369043434662402,0.359347583587512,0.01367513952,0.0019040976624,0.051,0.425926820769912,1116.8487132195
2263,17714.4137042324,8.27562292,8.30010207970317,8.31095128877894,1.00295798394149,1.00130711754766,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235191926960745,0.000470387294468558,3.35990924620398e-05,0.0240231790830051,0.183995938655534,0.058135122015061,0.0363008082489877,0.278431868919583,0.227118623831609,0.0953215093095295,0.0369039073414498,0.359344040482588,0.01367513952,0.0019040976624,0.051,0.425923277664988,1117.27463826966
2264,17714.2266465028,8.27562292,8.30003313273765,8.31085178456374,1.00294965260907,1.00130344682402,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235189973277582,0.000470383387073653,3.35988133624038e-05,0.0240229795281943,0.183993735734251,0.0581344259828631,0.0363003736316605,0.278428535348775,0.227116225542009,0.0953208093699368,0.0369034724450229,0.359340507356969,0.01367513952,0.0019040976624,0.051,0.425919744539369,1117.7005597817
2265,17714.0401156292,8.27562292,8.29996437996523,8.31075256060632,1.00294134474233,1.00129978637826,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235188025097081,0.000470379490684152,3.3598535048868e-05,0.0240227805354412,0.183991539017588,0.0581337319110691,0.0362999402384511,0.278425211167108,0.227113834007296,0.0953201114017532,0.0369030387735,0.359336984182549,0.01367513952,0.0019040976624,0.051,0.425916221364949,1118.12647776558
2266,17713.8541101279,8.27562292,8.29989582083894,8.31065361611731,1.00293306027517,1.00129613618178,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235186082403743,0.000470375605269055,3.35982575192182e-05,0.0240225821031625,0.183989348488069,0.0581330397941571,0.0362995080659118,0.278421896348138,0.227111449208443,0.0953194153994262,0.036902606323431,0.3593334709313,0.01367513952,0.0019040976624,0.051,0.4259127081137,1118.55239223125
2267,17713.6686285191,8.27562292,8.29982745481342,8.31055495030959,1.0029247991417,1.00129249620604,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235184145182112,0.000470371730797456,3.35979807712468e-05,0.0240223842297799,0.183987164128268,0.0581323496266214,0.0362990771106045,0.278418590865494,0.227109071126479,0.0953187213574189,0.0369021750913757,0.359329967575274,0.01367513952,0.0019040976624,0.051,0.425909204757674,1118.97830318862
2268,17713.4836693273,8.27562292,8.29975928134473,8.31045656239827,1.00291656127618,1.00128886642262,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235182213416778,0.000470367867238528,3.3597704802752e-05,0.0240221869137191,0.183984985920808,0.0581316614029716,0.0362986473691009,0.278415294692881,0.227106699742486,0.0953180292702102,0.0369017450739037,0.3593264740866,0.01367513952,0.0019040976624,0.051,0.425905711269,1119.40421064756
2269,17713.2992310812,8.27562292,8.29969129989055,8.31035845160068,1.00290834661308,1.00128524680313,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235180287092372,0.000470364014561537,3.35974296115383e-05,0.0240219901534103,0.183982813848362,0.0581309751177329,0.0362982188379825,0.278412007804077,0.227104335037599,0.0953173391322945,0.0369013162675941,0.359322990437488,0.01367513952,0.0019040976624,0.051,0.425902227619888,1119.83011461792
2270,17713.1153123133,8.27562292,8.29962350991008,8.31026061713628,1.00290015508707,1.00128163731927,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235178366193571,0.000470360172735834,3.35971551954167e-05,0.0240217939472884,0.183980647893649,0.0581302907654455,0.0362977915138401,0.278408730172935,0.227101976993006,0.0953166509381813,0.0369008886690355,0.359319516600223,0.01367513952,0.0019040976624,0.051,0.425898753782623,1120.25601510954
2271,17712.9319115607,8.27562292,8.299555910864,8.31016305822679,1.00289198663295,1.00127803794284,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235176450705092,0.000470356341730855,3.35968815522039e-05,0.0240215982937922,0.18397848803944,0.0581296083406652,0.0362973653932742,0.278405461773379,0.227099625589949,0.0953159646823961,0.0369004622748264,0.359316052547171,0.01367513952,0.0019040976624,0.051,0.425895289729571,1120.68191213222
2272,17712.7490273643,8.27562292,8.29948850221453,8.31006577409612,1.00288384118576,1.00127444864569,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235174540611697,0.000470352521516122,3.3596608679723e-05,0.0240214031913655,0.183976334268552,0.0581289278379634,0.036296940472895,0.27840220257941,0.227097280809721,0.0953152803594795,0.0369000370815747,0.359312598250775,0.01367513952,0.0019040976624,0.051,0.425891835433175,1121.10780569571
2273,17712.5666582693,8.27562292,8.2994212834254,8.30996876397032,1.00287571868069,1.00127086939977,0.01960349248,0.036716,0.0005695,0.05688899248,0.023517263589819,0.000470348712061244,3.35963365758032e-05,0.024021208638456,0.18397418656385,0.0581282492519263,0.036296516749322,0.278398952565099,0.227094942633669,0.0953145979639875,0.0368996130858978,0.359309153683555,0.01367513952,0.0019040976624,0.051,0.425888390865955,1121.53369580978
2274,17712.3848028248,8.27562292,8.29935425396186,8.30987202707767,1.00286761905312,1.00126730017709,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235170736549417,0.000470344913335915,3.35960652382797e-05,0.0240210146335159,0.183972044908251,0.0581275725771556,0.0362960942191845,0.278395711704591,0.227092611043193,0.0953139174904915,0.0368991902844228,0.359305718818107,0.01367513952,0.0019040976624,0.051,0.425884956000507,1121.95958248412
2275,17712.2034595841,8.27562292,8.29928741329068,8.30977556264862,1.00285954223863,1.00126374094975,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235168842550271,0.000470341125309916,3.3595794664994e-05,0.024020821175002,0.183969909284716,0.0581268978082683,0.0362956728791212,0.278392479972105,0.227090286019743,0.0953132389335783,0.0368987686737862,0.359302293627107,0.01367513952,0.0019040976624,0.051,0.425881530809507,1122.38546572843
2276,17712.0226271047,8.27562292,8.29922076088011,8.30967936991577,1.00285148817294,1.00126019168992,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235166953885682,0.00047033734795311,3.35955248537936e-05,0.0240206282613751,0.183967779676256,0.0581262249398966,0.0362952527257804,0.278389257341933,0.227087967544824,0.0953125622878497,0.0368983482506341,0.359298878083308,0.01367513952,0.0019040976624,0.051,0.425878115265708,1122.81134555237
2277,17711.842303948,8.27562292,8.2991542961999,8.3095834481139,1.002843456792,1.00125665236984,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235165070540627,0.000470333581235448,3.3595255802532e-05,0.0240204358911007,0.183965656065931,0.0581255539666877,0.0362948337558195,0.278386043788438,0.227085655599993,0.0953118875479232,0.036897929011622,0.359295472159538,0.01367513952,0.0019040976624,0.051,0.425874709341938,1123.23722196558
2278,17711.6624886793,8.27562292,8.29908801872127,8.3094877964799,1.0028354480319,1.00125312296184,0.01960349248,0.036716,0.0005695,0.05688899248,0.023516319250012,0.000470329825126962,3.35949875090687e-05,0.0240202440626481,0.183963538436844,0.0581248848833036,0.0362944159659054,0.278382839286053,0.227083350166857,0.0953112147084305,0.0368975109534145,0.359292075828702,0.01367513952,0.0019040976624,0.051,0.425871313011102,1123.66309497765
2279,17711.4831798684,8.27562292,8.299021927917,8.30939241425284,1.00282746182894,1.00124960343832,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235161319749224,0.000470326079597773,3.35947199712695e-05,0.0240200527744914,0.183961426772152,0.0581242176844216,0.0362939993527146,0.278379643809288,0.227081051227074,0.0953105437640193,0.0368970940726859,0.359288689063779,0.01367513952,0.0019040976624,0.051,0.425867926246179,1124.08896459818
2280,17711.3043760887,8.27562292,8.29895602326132,8.30929730067396,1.00281949811958,1.00124609377175,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235159452273039,0.000470322344618084,3.3594453187006e-05,0.024019862025109,0.183959321055054,0.0581235523647341,0.0362935839129329,0.278376457332721,0.227078758762358,0.0953098747093522,0.0368966783661199,0.35928531183783,0.01367513952,0.0019040976624,0.051,0.42586454902023,1124.51483083671
2281,17711.1260759177,8.27562292,8.29889030422986,8.30920245498657,1.00281155684047,1.00124259393469,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235157590056708,0.00047031862015818,3.35941871541557e-05,0.0240196718129831,0.1839572212688,0.0581228889189483,0.0362931696432553,0.278373279831003,0.22707647275447,0.0953092075391065,0.0368962638304095,0.359281944123986,0.01367513952,0.0019040976624,0.051,0.425861181306386,1124.94069370276
2282,17710.9482779372,8.27562292,8.29882477029986,8.30910787643618,1.00280363792843,1.00123910389976,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235155733085416,0.000470314906188432,3.35939218706023e-05,0.0240194821366006,0.183955127396684,0.0581222273417864,0.0362927565403863,0.278370111278857,0.227074193185226,0.0953085422479748,0.0368958504622569,0.359278585895458,0.01367513952,0.0019040976624,0.051,0.425857823077858,1125.36655320584
2283,17710.7709807326,8.27562292,8.29875942094994,8.3090135642704,1.00279574132045,1.00123562363967,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235153881344391,0.000470311202679293,3.35936573342352e-05,0.0240192929944526,0.183953039422051,0.0581215676279853,0.0362923446010394,0.278366951651076,0.22707192003649,0.0953078788306646,0.0368954382583737,0.359275237125529,0.01367513952,0.0019040976624,0.051,0.425854474307929,1125.79240935543
2284,17710.5941828935,8.27562292,8.29869425566024,8.30891951773894,1.00278786695374,1.00123215312719,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235152034818902,0.000470307509601302,3.35933935429501e-05,0.0240191043850344,0.183950957328289,0.0581209097722968,0.0362919338219377,0.278363800922524,0.227069653290179,0.0953072172818981,0.0368950272154806,0.359271897787558,0.01367513952,0.0019040976624,0.051,0.425851134969958,1126.21826216095
2285,17710.4178830134,8.27562292,8.29862927391234,8.30882573609363,1.00278001476562,1.00122869233517,0.01960349248,0.036716,0.0005695,0.05688899248,0.0235150193494258,0.000470303826925078,3.35931304946484e-05,0.0240189163068455,0.183948881098835,0.0581202537694876,0.0362915241998131,0.278360659068136,0.227067392928261,0.0953065575964127,0.0368946173303078,0.359268567854981,0.01367513952,0.0019040976624,0.051,0.425847805037381,1126.64411163183
